,content,num_like
11064,up怎么删了那么多视频？我还没来得及看。。。,0
11065,游戏录屏然后换个冷色调，谁不会呀[蛆音娘_滑稽],0
11066,等一个沙罗曼蛇[跪了],0
11067,能不能画一个最终任务，就是空中魂斗罗[笑哭],0
11068,好活 已三连,0
11069,确定不是赤色要塞船新版本？,0
11070,给跪了,0
11071,问题来了，一个车上能装那么多人吗？一个直升机能拉那么多人吗？,0
11072,这是一个通关的好方法啊，就是很费时间,0
11073,想看古巴战士！,0
11074,真牛,0
11075,超赞,0
11076,2分30秒处，BOSS战，上面坦克斜着走时方向反了。,0
11077,太厉害了,0
11078,这个太厉害了,0
11079,关注了，童年的回忆啊,0
11080,带制作[星星眼]，太强了[tv_点赞],0
11081,徒……徒手制作nes美术资源[惊讶],0
11082,以前玩赤色要塞咋没察觉到超载了呢！,0
11083,游戏录屏然后换个冷色调，谁不会呀[蛆音娘_滑稽],0
11084,真·童年回忆,0
11085,不懂就问，这是水墨屏吗[doge],0
11086,nb啊,0
11087,厉害了,0
11088,投币了投币了,0
11089,我怎么跪着了[doge],0
11090,必须投币,0
11091,太用心了,0
11092,卡顿都做出来了，可以啊，加油[嗑瓜子],0
11093,up主真能肝,0
11094,下一关呢？,0
11095,太牛了,0
11096,想起了小学时在学校无聊在纸上YY玩游戏，可惜想象力太低啥都画不出来，倒是有个同学特别会画火柴人，一画就是小半本页面纯白的那种算术本，课间时总看他画。还有一个感觉有些孤僻，但桌罩上画了两个非常精细的那种街头涂鸦艺术的画，蛮佩服他的。,0
11097,不懂怎么做到的 是什么新的软件么？,0
11098,大佬我想看恶魔城[doge],0
11099,接着忽悠,0
11100,少拿用黑白电视上玩的游戏画面骗我[doge],60
11101,不懂就问，为啥时代在进步，游戏在退步[妙啊],1
11102,牛，跟滤镜似的。,0
11103,6666666666666666,0
11104,[热词系列_三连],0
11105,这个游戏原来能救人啊,0
11106,我13没了[热词系列_三连],0
11107,你币有了,0
11108,佩服！,0
11109,这应该是印度视角对抗巴铁[doge],0
11110,终归只是纸上谈兵[doge],0
11111,牛逼，牛逼,0
11112,这个车车再一卡一卡的，就更像了[点赞],0
11113,这么优秀的吗？,0
11114,卧槽，这是真的牛逼。这每一帧都要绘制也太难了太费时间了吧。从来不三连的，这不给自己感觉都愧疚……,0
11115,画一期水上魂斗罗最后一关得动态画吧,0
11116,卧槽,0
11117,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],0
11118,游戏素材图片替换成自己的然后录的？,0
11119,拿黑白电视骗人[doge],0
11120,已三连！！[热词系列_三连],0
11121,真的牛逼,0
11122,(｀・ω・´),1
11123,狠人,1
11124,我小时候玩的最好的就是赤色要塞和忍者神龟比武了，[笑哭],4
11125,如果我当年操作有这么6,0
11126,"这怕不是替换的游戏素材，玩了一边游戏
[抠鼻][抠鼻]",15
11127,破视频，害我废了20%的电[doge],1
11128,首页通知书！！！,1
11129,这只有四万粉丝真的很不合理！！！不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不应该啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊不能够啊,0
11130,牛皮普拉斯，必须三连,0
11131,小时候打fc重来没有新手教程。全部自己搓招。现在啊。没新手教程完全不想自己去试,1
11132,太牛了,1
11133,红巾特工队，少年情报员007，组合金刚，禁毒卫士，乔德兄弟复，刀锋战士，街头小子，cluclu，踩气球，打空气，兵蜂，,1
11134,古巴战士[哦呼],0
11135,up主做个街头霸王[滑稽],0
11136,必须投币,0
11137,热乎的[doge],1
11138,马克,1
11139,有点东西[支持][支持],0
11140,[热词系列_好家伙]这一部视频又烧了多少肝[呲牙],0
11141,我要硬币有何用,0
11142,丢儿～嘣呲霸呲,0
11143,太强了,0
11144,游戏界手绘最好的，手绘界游戏打的最棒的[滑稽],1
11145,一辆车装这么多人，怕是想上谭谈交通哦[doge],0
11146,有些显示效果感觉只有真游戏才能表现出来[doge],0
11147,游夫子，视频的图片素材能分享一下吗？我想做个游戏。,0
11148,是真的牛批,0
11149,"不知道还有没有人记得..也是差不多的游戏 但是横版的..
汽车可以跳跃 第一关是跳山体滑坡..第二关是跳断桥的..[蛆音娘_吃惊]",0
11150,进来先三连后看视频，绝对没错。。,0
11151,搞得我又想掏出红白机了[doge],0
11152,没有机枪子弹 差评,0
11153,这不就是游戏加个滤镜嘛，我也可以会[doge][doge][doge],0
11154,！！！！我小时候有那个vcd放映机，送了一张游戏盘，这个赤色要塞和魂斗罗是我爸最喜欢的游戏[喜极而泣]，然后我最喜欢玩马戏团[哈哈][哈哈]，结果在我和我爸沉迷游戏的时候，我妈把游戏盘撅了，我跟我爸生气了好一阵子[狗子][狗子]。。。。,0
11155,这画了无数张[doge],0
11156,这nb的有点过分啊,0
11157,牛壁牛壁,0
11158,牛啊[点赞],0
11159,三连已送上加油[OK],0
11160,666,0
11161,能画冒险岛3么 贼经典的,0
11162,少拿游戏画面糊弄我,0
11163,收下我的币，你不要不识抬举[doge],0
11164,儿时大年三十，在老家没有有线电视，但是有碟机，晚上和我爸，堂哥一起玩赤色要塞。还记得有人上车的时候一直丢雷可以变成导弹，还有卡视野打水里喷火箭的雕像。童年的快乐，在大学虚度光阴的岁月里，令我更加怀念,11
11165,玩模拟器加黑白滤镜很了不起是不是，一下子就骗走我两个币。,21
11166,牛皮啊,1
11167,太强了,1
11168,刚出锅，趁热吃,1
11169,来啦来啦,1
11170,游夫子的视频我一般都是三连再看的[打call],1
11171,说实话，UP主这么高质量的视频一直不火，让我自己看了都遗憾，和那种乐高积木UP主一样，都是时间周期特别长，也希望可以有更多的人关注UP主。[OK][OK][OK],30
11172,这绝对要火啊.和这条评论一起火吧[打call][打call],34
11173,不要拿真实游戏骗观众[2233娘_郁闷],2
11174,有什么好说的？直接三连！[2233娘_大笑][2233娘_大笑],0
11175,发ytb上给国际友人[热词系列_秀]一波。,0
11176,一键三连啦[呲牙],1
11177,看弹幕感觉有不少人以为是逐帧动画了。。但这明显是替换贴图啊，工作量差了十万八千里，而且动画也不太可能有这帧数,1
11178,这up，净拿原本呼弄我。,1
11179,你不是拿原游戏来骗我！,1
11180,好活当赏[妙啊],2
11181,针不戳！这个视频针不戳[初音未来_nice],2
11182,这个必须[热词系列_三连],1
11183,好家伙比tas都牛逼，直接自己画了,1
11184,小时候一直想有这么一张纸，上面可以玩游戏，长大后我发现，我没钱买平板……而且平板上也没什么我喜欢的游戏,1
11185,卧槽！好肝！[热词系列_你币有了]给爷三连！,1
11186,夫子真是太优秀了,2
11187,up辛苦了感谢分享童年 红白机上的老四强都是我们曾经的童年还记得曾经一起玩的小伙伴 。可是现在都找不到人了,0
11188,小时候超级喜欢的游戏,0
11189,童年啊[热词系列_你币有了],0
11190,想看赤影战士！！,0
11191,牛皮啊，真的厉害,0
11192,真的大神！！！三连了,0
11193,太牛了,0
11194,印度吉普[doge],0
11195,卧槽，这细节真是秒回童年啊,0
11196,在努力一下把通关都更出来，我就关注你了,0
11197,下一关GKD！[打call][打call][打call],2
11198,童年回忆,1
11199,我和那些没文化的不同，我除了一句卧槽，还有一个离谱！[OK],1
11200,点赞了，投币了，厉[热词系列_害]是真厉害，但是唯独收藏，我觉得收藏没啥卵用[妙啊],1
11201,你为什么把八位机不能多点显示移动点造成忽隐忽现也给画进去了[笑哭],1
11202,视频加个滤镜也是这效果,1
11203,做的跟用墨水屏玩的一样厉害👍,1
11204,牛逼中的战斗机 油管放一下 老外也好这口,0
11205,666666666666,1
11206,火箭打到屏幕边缘不会开花，小车前进会不停地颠簸，细节满分！,1
11207,大制作 太强了[热词系列_妙啊][热词系列_吹爆][热词系列_知识增加],1
11208,"童年！
牛批！",1
11209,少了电视机的雪花效果，所以只给一个币了[doge],1
11210,我竟然看哭了，童年美好的回忆,1
11211,"拍得挺好的，
但是有点缺陷，
给up提三点建议
...
展开",1
11212,我的天，这个工程量巨大啊，up属实牛！[支持][支持][支持],1
11213,好人任何人加入今日突然特特通融通融他今天融入,1
11214,硬币比赞多系列,1
11215,已投币,1
11216,神仙，我真的哭了[热词系列_吹爆][热词系列_三连][热词系列_三连][热词系列_三连],1
11217,最后计分的点数是一位一位画的吗 妈耶 好几千分啊,1
11218,up什么时候画热血系列呀，必定三连送上,1
11219,太假了,0
11220,伴随着熟悉的bgm，还有这无比流畅的画面，爷青回[脱单doge],0
11221,牛蛙,0
11222,大神 我服了,0
11223,脚气？,0
11224,BV1P54y1h7W8,0
11225,画草稿，怎么装入游戏里？程序谁编的？,0
11226,加油up主，很喜欢这类型的视频，已投币关注！！,1
11227,卧槽，牛逼啊，我怎么才发现这个up,1
11228,up主你这FC咋没色儿的啊[doge],1
11229,纯路人，佩服币给了,0
11230,骗纸,0
11231,我只玩无敌版[打call],0
11232,好家伙人体录制机,0
11233,童年啊,0
11234,做的非常棒，必须给予硬币奖励,0
11235,牛,0
11236,这都啥年代了up🐷还用黑白电视那,0
11237,一帧一帧的你是想累死人么，肯定不是啊。。从爆炸火花来看，和原版一样的会闪烁就看出来了撒,0
11238,几十年前做动画片是不是就是这样一张一张画出来的？,0
11239,本来只想给个赞，看了30秒直接三连了,0
11240,这也太屌了,0
11241,这就是工图满分的大佬吗[脱单doge],0
11242,好多年前爷爷给我买的游戏盘，一些fc盗版游戏，坦克大战忍龙忍者神龟啥的。我最早的游戏启蒙，到现在20多了PS4，Switch高性能PC都有了，时间真快,0
11243,这是一个动画高手,0
11244,有点骚,0
11245,牛逼牛逼 爷青回,0
11246,牛,0
11247,这都啥年代了up🐷还用黑白电视那,0
11248,几十年前做动画片是不是就是这样一张一张画出来的？,0
11249,本来只想给个赞，看了30秒直接三连了,0
11250,这就是工图满分的大佬吗[脱单doge],0
11251,好多年前爷爷给我买的游戏盘，一些fc盗版游戏，坦克大战忍龙忍者神龟啥的。我最早的游戏启蒙，到现在20多了PS4，Switch高性能PC都有了，时间真快,0
11252,可以可以[干物妹！小埋_补充体力],0
11253,这是一个动画高手,0
11254,为什么子弹到不到你？操作怎么好？[笑哭][doge],1
11255,为啥有些视频没了？,0
11256,有点骚,0
11257,真·Tas 逐帧操作[脱单doge],1
11258,以前在步步高学习机上玩的[笑哭],1
11259,牛逼牛逼 爷青回,0
11260,太牛了,0
11261,[doge]以前小时候倒是有一个邻居会一边手绘画画游戏画面，一边自己玩。,0
11262,厉害厉害[打call][打call][打call],0
11263,呵呵，明明就是在那种老电视上玩，录下来,0
11264,[热词系列_知识增加][热词系列_好家伙],0
11265,Fxxk 现在的KONAMI,0
11266,贡献我的三连和膝盖,0
11267,爷的童年,0
11268,这是定格动画？,0
11269,很多人不知道ae是吧,0
11270,卧槽卧槽！太牛逼了！！！,0
11271,？？？卧槽牛逼啊,0
11272,一条命通关，但是所过之处一定杀得干干净净的 一个小兵都不留,0
11273,天下之大无奇不有，处处都是大神,0
11274,真的牛逼 直接2个币,0
11275,亿点点细节,0
11276,童年游戏,0
11277,给大佬跪了，这个厉害,0
11278,小时候玩的时候一直有个疑问，一辆车怎么塞下那么多人[思考],0
11279,看成手纸画了[OK],0
11280,这个比吸烟还上瘾,0
11281,游戏图片素材替换的，不可能是一针一针画的,0
11282,出游戏吧，我买[doge][doge],0
11283,小时候就是用爷爷奶奶的黑白电视玩的，也没啥毛病,0
11284,👴青回,0
11285,我已经是你的粉丝了,0
11286,我子弹和飞弹全程不停的[doge],0
11287,一开始以为很牛逼，还想着这播放量应该加个0才对的起up，看了几十秒反复确认，原来只是素材替换罢了,0
11288,Md 国内咋这么多人才[笑哭] 要看看自己,0
11289,这太强了,0
11290,不看开头，以为去色fc赤色兵团呢,0
11291,我跪了，大佬，收徒不，我天资聪颖[呲牙],0
11292,这是印度车？？,0
11293,牛蛙,0
11294,没说的，虽然才发现你，但不妨碍我给你所有视频都投币,0
11295,牛逼牛逼，太牛逼了[崩坏3_赞],0
11296,[喜极而泣][喜极而泣][喜极而泣]看到这画面就想起一款最强的FC模拟器 — MESEN~,0
11297,太牛逼了！！,0
11298,这也许就是卡带游戏不占内存的真正原因，用几幅固定的图，可以调用一整个游戏。,0
11299,了不起 了不起,0
11300,这个好玩,0
11301,跪了,0
11302,这是宏光吧，装了一车人,0
11303,牛逼,0
11304,我记得刚开始玩时救人质，以为人质是坏，上去就一炮[辣眼睛][嗑瓜子]，人质死了[星星眼],0
11305,我好像没玩到过最后一关[大哭],0
11306,https://b23.tv/B1U91U,0
11307,坐等冒险岛,0
11308,当年家里就一台黑白熊猫电视机，就这效果，少拿原版骗我[妙啊],0
11309,我甚至怀疑是不是用的黑白电视玩的这游戏[嗑瓜子],0
11310,这也太牛逼了,0
11311,n,0
11312,彪悍啊！这种这么好的视频为什么浏览量不高呢！可惜了,0
11313,这tm是真的？,0
11314,太他妈牛逼了，这种有新意的视频就该上去,0
11315,黑白要塞[doge],0
11316,这游戏贼难,0
11317,这也太牛逼了,0
11318,就一个币了 别嫌弃[呲牙],0
11319,6666,0
11320,大佬,1
11321,这超载，没警察叔叔查么,0
11322,画面没有瑕疵 不用包涵,0
11323,有物理引擎,0
11324,小时候最爱玩的游戏之一,0
11325,太牛逼了，这工作量惊人,0
11326,太还原了,0
11327,大佬，流弊[热词系列_吹爆][热词系列_三连],0
11328,求一个重装机兵,0
11329,就2个字  牛逼,0
11330,厉害哦,0
11331,[doge],0
11332,我爸把我游戏机收起来以后我也这么干过,0
11333,太牛了,0
11334,啊这，不看简介和标题我以为是去色的[热词系列_好活],0
11335,。。,0
11336,你币有了,0
11337,太牛了！,0
11338,太神了！,0
11339,毅力惊人的孩子,0
11340,神仙吗？,0
11341,画的比游戏里还漂亮,0
11342,我到现在都没有搞清楚，为什么当初我能一命通关？想来这就是出道即巅峰吧！[OK],0
11343,[热词系列_三连][OK],0
11344,太狠了,0
11345,直接投币,0
11346,就2个字  牛逼,0
11347,厉害哦,0
11348,[doge],0
11349,我爸把我游戏机收起来以后我也这么干过,0
11350,太牛了,0
11351,啊这，不看简介和标题我以为是去色的[热词系列_好活],0
11352,。。,0
11353,你币有了,0
11354,太牛了！,0
11355,太神了！,0
11356,毅力惊人的孩子,0
11357,神仙吗？,0
11358,画的比游戏里还漂亮,0
11359,我到现在都没有搞清楚，为什么当初我能一命通关？想来这就是出道即巅峰吧！[OK],0
11360,[热词系列_三连][OK],0
11361,太狠了,0
11362,直接投币,0
11363,这个不np不行[哦呼],0
11364,UP主的实力只能过第一关[星星眼][嗑瓜子],0
11365,就说绘画水准就不是我这种菜鸡可以比的。,0
11366,4关boss  你会扭起来吗？[doge][doge][doge],0
11367,看了10秒就三连，也就你了,0
11368,跟我当年操作路线一模一样[洛天依·夜航星_爷青回],0
11369,👍👍,0
11370,高级，真的高级！,0
11371,这也太强了吧,0
11372,啊这,0
11373,大佬，头些年我怎么在快手上看过你,0
11374,大家去抖音上搜一下up大神的名字，有更多作品,0
11375,我只是想要只手……[doge][doge],0
11376,太棒啦，fc印象最深的游戏之一,0
11377,高清复刻，就是UP主家电视是黑白的,0
11378,质量不错值得点赞投币。,0
11379,本来就赞一下，看完还是投币吧[嗑瓜子],0
11380,童年啊[酸了],0
11381,读书的时候，上电脑课无聊碰了一下，然后老师非常亲切的收了我二百个口香糖，话说玩游戏跟口香糖有什么关系？二百个……他不嫌牙齿难受吗[笑哭],0
11382,自己催自己gkd的up主你可真棒[doge],0
11383,相当于把游戏初期设定逆推了一遍,0
11384,创意不错,0
11385,努力和收获不太成正比啊,0
11386,下一关GKD[doge],0
11387,技术活，三连了,0
11388,这up是真NB啊，好肝[笑哭],0
11389,小时候蛮喜欢这个游戏，就是太菜了，没通过关[公主连结_阴谋],0
11390,太吊了，掉帧都有哈哈哈绝了,0
11391,雪人兄弟,0
11392,真是个神仙,0
11393,牛逼,0
11394,[doge],0
11395,想要up的手绘，出钱都行。[脱单doge],0
11396,五菱宏光,0
11397,小时候太菜了 一堆游戏通关不了  忍者神龟通关最多次,0
11398,强得令我起鸡皮疙瘩.,0
11399,"3级号是一种可爱的猫科生物，它会用头蹭蹭所有路过点赞的人，并发出软乎乎的喵喵声
(=・ω・=)（每日乞讨0/1）",0
11400,这是我的童年！ 三连支持,0
11401,太会玩了[笑哭],0
11402,有绿色兵团吗,0
11403,那个，我想问下你的卡带卖不卖[doge],0
11404,我还在想你怎么玩这么好，能躲开所有子弹。都忘了子弹就是你画的了,0
11405,大写的牛逼,0
11406,"nb阿
[不问天_赞][不问天_赞]",0
11407,直接三连不解释[星星眼],0
11408,这个视频很离谱[支持][支持][支持][支持][支持],0
11409,牛逼啊,0
11410,看你们吹成这样 说实话我觉得主播玩的真的一般吧  [doge],0
11411,手动tsa,0
11412,"[支持]
小时候打烂了3台黑白电视机。",0
11413,求手绘死或生沙滩排球维纳斯泳装什么的[滑稽][doge],0
11414,读初中真的在课堂上画过文字闯关游戏（同桌写剧情我画场景）跟同桌玩[笑哭]后来被老师发现被要求当着全班人面念出来[笑哭],0
11415,以前我老是把队友被打了然后掉落的人全吃了[脱单doge][脱单doge],0
11416,这个真的是画的吗，还是电脑制作的，有大佬说下吗,0
11417,真爱啊,0
11418,太牛了[打call],0
11419,有内味了,0
11420,牛逼啊[支持][支持][支持][支持],0
11421,[妙啊],0
11422,噔噔噔噔噔噔噔噔,0
11423,这也行？？？？？,0
11424,真的厉害,0
11425,"童年都在这  感动   跟小伙伴双打通关特高兴
啥时候来个   影子传说",0
11426,这怕不是把屏幕调成黑白的在逗我[喜极而泣],0
11427,"只能说tql
画得也很强，模拟得也很强",0
11428,牛逼牛逼,0
11429,我滴龟龟,0
11430,这种的就特别应该一键三连,0
11431,推荐一本自己的书，17k的《全民修仙，开局苍天霸体》，求支持[星星眼][星星眼][星星眼],0
11432,五年级暑假整个暑假都喜欢往表哥家跑，因为有小霸王游戏机，现在才知道这游戏叫赤色要塞,0
11433,"厉害 给三连了 关注了
你就可劲造吧 等着呢",0
11434,看完之后时间好像又回到了那个在9寸黑白电视机前握着手柄傻笑的年代,0
11435,这游戏小时候的300游戏光碟经常玩 那时候我爷爷奶奶五十多岁的时候他们俩能打三条命的双人模式通关[打call],0
11436,牛得狠！,0
11437,敌方小兵我都是直接碾压过去。不放枪[微笑],0
11438,油桶不吃是吧[傲娇][傲娇][傲娇][傲娇],0
11439,素材可以用一些小游戏做出来的,0
11440,这不三连?,0
11441,感觉是在用黑白电视玩～[点赞],0
11442,[支持][支持],0
11443,你币有了,0
11444,这游戏我最早在好记星上玩的[笑哭][笑哭],0
11445,这个视频把我看泪目了,0
11446,我滴龟龟,0
11447,这种的就特别应该一键三连,0
11448,推荐一本自己的书，17k的《全民修仙，开局苍天霸体》，求支持[星星眼][星星眼][星星眼],0
11449,五年级暑假整个暑假都喜欢往表哥家跑，因为有小霸王游戏机，现在才知道这游戏叫赤色要塞,0
11450,"厉害 给三连了 关注了
你就可劲造吧 等着呢",0
11451,看完之后时间好像又回到了那个在9寸黑白电视机前握着手柄傻笑的年代,0
11452,这游戏小时候的300游戏光碟经常玩 那时候我爷爷奶奶五十多岁的时候他们俩能打三条命的双人模式通关[打call],0
11453,牛得狠！,0
11454,敌方小兵我都是直接碾压过去。不放枪[微笑],0
11455,油桶不吃是吧[傲娇][傲娇][傲娇][傲娇],0
11456,素材可以用一些小游戏做出来的,0
11457,这不三连?,0
11458,感觉是在用黑白电视玩～[点赞],0
11459,[支持][支持],0
11460,你币有了,0
11461,这游戏我最早在好记星上玩的[笑哭][笑哭],0
11462,这个视频把我看泪目了,0
11463,热血格斗来一发,0
11464,前方有一辆吉普车坐满了人，明显是超载了，还外挂武器，实在是太危险了，咱们上去把这辆车拦下来看看到底怎么回事,0
11465,特别好！,0
11466,这有什么难的？我一个人也能通关呀[偷笑],0
11467,这是定格动画还是换了素材，太牛批了,0
11468,卧槽！白嫖失败！,0
11469,那个松鼠搬箱子那个游戏好玩！！但是我忘了叫啥了....还有雪人兄弟！！！！！,0
11470,这哪是黑白版，明明是重制版，清晰度比当年还高就离谱[辣眼睛][辣眼睛][辣眼睛],0
11471,这游戏故事一定发生在印度吧[doge]，装了16个人，如果我有这美术可以复刻一个能玩的游戏了ಥ_ಥ,0
11472,真可怜，玩小霸王还是用的黑白电视[doge],0
11473,这游戏感觉是小时候玩的比较难的了，就通关过两三次 经常翻车，魂斗罗什么的我和小伙伴都已经很熟练了通关都没问题，还有那个两种武器一个刀一个钩子那个小时候不知道叫啥好像叫水上魂斗罗也挺难的,0
11474,这是替换贴图做的吧,0
11475,甘地……,0
11476,牛批,0
11477,建议来鬼泣5M1[doge],0
11478,我想看亚索吹风接R[OK],0
11479,少拿黑白电视糊弄我！[doge],0
11480,这游戏我超级喜欢，但是小时候从来没有打通过第一关。。感谢up让我看到了通关的样子[大哭],0
11481,高技术力，当赏[热词系列_三连],0
11482,童年的回忆,0
11483,GB版赤色要塞,0
11484,80后的回忆，太牛B了，这个音乐确实热血,0
11485,想知道up的手绘资源导入电脑保存了吗，想要,0
11486,有些人真是自己办不到就不要轻易怀疑别人，而且换贴图也不是轻松的事，花的时间可能更多。一路看过up好些视频，我更倾向于是画好大地图和一些素材在通过视频制作软件合成的,0
11487,有点过去的意思[OK],0
11488,双人玩太欢乐了，80后的回忆……[大哭],0
11489,这个必须三连不然对不起这肝度[doge],0
11490,贴图置换或者加滤镜了吧,0
11491,牛逼,0
11492,古巴战士,0
11493,通关音乐一出来，眼泪就控制不住了。我六年级我同学来我家过夜熬夜和我打赤色要 我把我的零食拿出来招待他现在和他人已经没有了联系 qq都没有了,0
11494,人才呀,0
11495,小时候跟邻居哥哥拿他的碟片用我在的多功能播放器打的，打了一天，打到更后一关打了好几次才通，真的好回忆,0
11496,[惊讶]强 币有了,0
11497,出第二关继续三连,0
11498,这游戏很难，我只通关过一次,0
11499,做几个好动画片吧,0
11500,希望能看到机枪  [呲牙],0
11501,已三连，确实不容易呀,0
11502,[doge]去做水墨屏游戏吧,0
11503,草，劳资的硬币,0
11504,给up买个彩电吧,0
11505,"不知道为什么听到结尾的bgm有点[热词系列_泪目]
最最丝滑的神仙up三连了！[热词系列_爷青回][热词系列_爷青回][热词系列_爷青回]",0
11506,至今未通关，还是破解版过去的,0
11507,投币多于点赞[支持][支持][支持],0
11508,你的好友：印度版吉普已上线[滑稽],0
11509,白嫖失败,0
11510,[热词系列_三连],0
11511,gkd 我要看全集,0
11512,小学玩的了…,0
11513,这吉普车真能装啊，五菱宏光自愧不如。,0
11514,众所周知，赤色要塞是一款印度游戏[OK],0
11515,tqltql,0
11516,艹，大佬,0
11517,不就是黑白电视打小霸王嘛～[doge][doge][doge],0
11518,游夫子的视频质量都好高，可是就是不火[捂脸],0
11519,叹为观止！,0
11520,太强了。,0
11521,辛苦攒了四天的币，一下投出去一半[大哭]，发个动态纪念一下。(但这视频质量投币合情合理啊[呲牙]）,0
11522,卧槽这游戏能撞人啊，活了二十多年了第一次知道[嘘声],0
11523,别拿ps的东西骗我[doge],0
11524,这版赤色不错没有花里胡哨的特性，我玩应该能通关吧[脱单doge],0
11525,熟悉的声音[喜欢]怀念啊,0
11526,牛逼啊！这游戏效果是怎么来的,0
11527,下一关，GKD！,0
11528,强呀,0
11529,如果赤色要塞现在才出的话，估计民间翻译就会变成 印度车[滑稽],0
11530,强的一匹,0
11531,录屏的，有意思吗[doge],0
11532,"以前直接玩到有肌肉记忆，每个敌人我都要打死
[妙啊][妙啊][妙啊][妙啊]",0
11533,黑白彩电这帧率可以啊,0
11534,怎一个离谱了得[惊讶],0
11535,预订一波md游戏,0
11536,当年的只要看到konami和capcom，多是好玩的东西，现在只剩capcom了,0
11537,牛蛙，我小时候最爱跟表哥玩这个了,0
11538,是不是漏画了机关枪[doge],0
11539,牛皮。关注了3连了,0
11540,太牛逼了！,0
11541,请给我一双这样的手,0
11542,真的牛逼，我白嫖失败了,0
11543,各位大哥，请助小弟飞升lv6，以后B界大战的时候我会罩着你[doge][doge],0
11544,牛逼啊，好喜欢这个系列。,0
11545,牛逼,0
11546,"整个片子全看完了，心里有很大触动，迸发出无数的热情，让我有一种感觉一定要做点什么的激情!

于是，我在床上翻了个身

然后发现充电器太短又翻回来了[doge][doge][doge]",0
11547,晃来晃去灵魂所在[笑哭],0
11548,为啥他画的比我玩的还娴熟[脱单doge],0
11549,厉害👍🏻,0
11550,都是回忆啊，我没有看够。,0
11551,不要拦着我，我要关注这个潜力股up主[打call],0
11552,唉，越看越觉得科乐美，我真是淦他妈的真完蛋,0
11553,我喜欢赤色要塞的BGM，有一关火车过山洞，我一路护送火车进山洞[囧],0
11554,牛的,0
11555,想看续集三连了,0
11556,建议多出这种直接三连,0
11557,在第一个基地救援仓库那里向外面出的门口少了一个会开枪的小兵，别问我怎么知道的，小时候没少因为它卡关[滑稽],0
11558,我根本不看，直接三连，然后关闭。,0
11559,没机枪，差评[doge],0
11560,我艹牛啊[热词系列_爷青回][热词系列_三连],0
11561,强,0
11562,牛人[支持],0
11563,三连不足以表达敬意，充电表示敬意[热词系列_吹爆],0
11564,好家伙,0
11565,好家伙，黑白高清重置加TAS,0
11566,童年回忆啊，赤色要塞、影子传说[热词系列_吹爆],0
11567,牛逼啊，币拿好[微笑],0
11568,牛批,0
11569,针不戳[抠鼻],0
11570,希望后期会出 魂斗罗 超级玛丽 沙罗曼蛇 功夫小子 冒险岛 炸弹人 双截龙 绿色兵团  三目童子这些,0
11571,小破车还抖动就很离谱,0
11572,啥时候来个魂斗罗 谢谢,0
11573,这是更换了素材后打了一把？,0
11574,🥳🥳🥳,0
11575,开篇不就是在画素材图吗？有些人记忆真就金鱼都不如,0
11576,这是童年啊,0
11577,币有了,0
11578,牛叉啊,0
11579,通过这个视频，证明人与人之间是有区别的,0
11580,太强了，我他妈看呆,0
11581,太6了[支持],0
11582,牛逼,0
11583,三连加关注了，你不整点花絮我都觉得是假的[呲牙],0
11584,真的强。要不来个gta5试试[doge],0
11585,看到一分钟我直接投币,0
11586,我的童年！[笑哭],0
11587,高手 仰望,0
11588,这个不是改版赤色要塞？[doge][doge],0
11589,6666,0
11590,你拿个黑白电视打FC游戏就敢自称手绘了？[doge],0
11591,~2021百大~预订[不问天_来了！][一起看电竞_彳亍][一起看电竞_冲冲冲][一起看电竞_起飞][登乐V计划_期待][登乐V计划_快上车][黄绿合战_死亡歌姬],0
11592,这是拿游戏视频渲染了骗我[doge],0
11593,哦，原来第一关boss是这样[笑哭],0
11594,太强了太强了，upNB！,0
11595,牛皮,0
11596,好厉害，连音效都一模一样[OK],0
11597,还有人记得赤色要塞啊……类目,0
11598,细节满分，up主观察能力很强,0
11599,卧槽，完全一致,0
11600,啊，这……,0
11601,看着就感觉很有感觉[热词系列_三连],0
11602,手绘做成连续的视频太棒了,0
11603,影子传说来一期呗，记得春夏秋冬打完还有一关。,0
11604,好活 该赏,0
11605,太强了[鼓掌],0
11606,不用机枪的吗[吃瓜],0
11607,真是被惊艳到了,0
11608,请问这个版本在哪儿下载？[doge],0
11609,玩过这个的起码35岁以上,0
11610,太牛了，爱了。骗走我俩币～,0
11611,真的不错，艺术家[支持][支持][支持],0
11612,头像换了差评[doge],0
11613,太牛比了！！！！,0
11614,最爱的红白机游戏！,0
11615,牛逼,0
11616,up的视频真是赏心悦目[热词系列_三连],0
11617,太牛逼了,0
11618,太强了[鼓掌],0
11619,真的太厉害了。从炸弹人就入坑了。特别的棒！！！,0
11620,满满的回忆啊[热词系列_三连],0
11621,太流畅了,0
11622,洛克人其他boss什么时候更新啊[doge],0
11623,不用机枪不舒服,0
